uuid,work_id,work_level,work_name,school,player,tutor
Table133_3090,86750,二等奖,精卫填海·山海经,河南师范大学,马淼淼、王梦雅、袁举、时梦题、苏畅,敦洁
Table133_3091,86759,三等奖,My House,上海第二工业大学,杨焱灵、张羽诗,杨亮涛
Table133_3092,86761,三等奖,飞翔的奥秘,上海第二工业大学,周游、胡媛佳、张滕果,杨亮涛
Table133_3093,86762,三等奖,简称，“源”来如此,上海第二工业大学,秦玉洁、任文祥,杨亮涛
Table133_3094,86764,二等奖,MyMurQQ 机器人,华北水利水电大学,朱祚、昭佳宁、樊锦华,王合闯、张帆
Table133_3095,86767,三等奖,智慧跆拳道线上教学 APP,河南师范大学,王路倩、王璇、李金丽,毛文涛
Table133_3096,86769,三等奖,二十四节气,武警后勤学院,吴宇建、张峻豪、张正深,郑晶晶、金锬桄
Table133_3097,86774,二等奖,猎人之歌（Dubstep Remix）,广西艺术学院,农振乾,李勋
Table133_3098,86776,三等奖,DIY 蛋糕安卓应用,山东财经大学,党悦、郑慧萍、李卓、姚鸿飞、刘继乔,李珊珊
Table133_3099,86777,三等奖,基于中医保健原理的老年人健康管理系统,上海中医药大学,董筱瑶、向蔓、胡嘉旖,杨丽琴
Table133_3100,86778,三等奖,基于爬虫与相关矩阵分析“一带一路”国家的贸易潜力及影响因素,南开大学,孙晓宇、杨一平、袁新坡,王恺、李妍
Table133_3101,86779,二等奖,面向微博的疫情热点及用户情绪分析,南开大学,洪之灏、陈博文、张嘉宇,王恺、闫晓玉
Table133_3102,86784,三等奖,独处空间管理系统,南开大学,牛清华、李卉、李蕊,李敏
Table133_3103,86785,三等奖,CurvesFitting 曲线拟合,南开大学,赵夏淼、朱思哲、周书旭,李敏
Table133_3104,86786,三等奖,景区导游路线规划,南开大学,赵梦涵、钟赛越、赵佳,李敏
Table133_3105,86787,三等奖,基于 R 语言的生物信息学分析平台设计与实现,南开大学,郑文悦、武欢欢,赵宏、李妍
Table133_3106,86795,三等奖,《天净沙·秋思》微课设计,福建工程学院,陆雨微、骆屿欣、林睿楠,武志军
Table133_3107,86796,三等奖,把黑夜照亮,广西艺术学院,刘兰兰,华伟
Table133_3108,86798,三等奖,把黑夜照亮,广西艺术学院,黎宇舟,蔡侃
Table133_3109,86808,三等奖,跟着太阳一路来,广西艺术学院,何宇婷,李勋
Table133_3110,86815,三等奖,大学生实践创新学分系统,上海第二工业大学,陆雪、李玉琦、邓安民,潘海兰
Table133_3111,86816,二等奖,一站式智慧校园平台,上海第二工业大学,梁宇哲、吴仁亮、吴仕广,潘海兰、陈建
Table133_3112,86822,三等奖,龙泉青瓷—虚拟实验平台,丽水学院,武艺文、何炜、陆心怡,毛世英
Table133_3113,86834,三等奖,汤显祖之除夕遣囚归家,丽水学院,曹旖、陈巧巧、范新星、於佳丽、郑婉萍,蔡芝蔚
Table134_3114,86861,三等奖,古城,山东女子学院,牛凯、李睿琪、苗硕,庞胜楠
Table134_3115,86863,三等奖,基于混合模式的课程教学系统,中原工学院信息商务学院,傅健豪、韩锦峰,李志民、郝莉萍
Table134_3116,86867,三等奖,蓝色海洋面临的危险,闽南理工学院,郑琼、高哲,吴文忠、李明月
Table134_3117,86868,二等奖,青春该有的模样,阳光学院,林鸿婷、周玉珍、刘嘉成,高霞、郜馨
Table134_3118,86876,三等奖,让视频中的人物走进梵高的世界,南开大学,李俊霆、宫明杭、刘柏臣,王刚
Table134_3119,86879,三等奖,家用智能快递机器人,武警后勤学院,张峻豪、张政宇、刘心怡,程慧、金锬桄
Table134_3120,86881,三等奖,闽南抬神节系列插画,福建农林大学,陈郑月、洪幔亭,高博、卓芽
Table134_3121,86886,二等奖,山经五行,武警后勤学院,王赟、陈潇雅、郭博凯,程慧、霍柄良
Table134_3122,86889,三等奖,涅槃,武警后勤学院,卢楚湘、周沁晔、孙俊寒,程慧、霍柄良
Table134_3123,86891,一等奖,漫游汉字王国,武警后勤学院,安龙辉、贾琨、王孟琳、高雅琼、王一澎,金锬桄、程慧
Table134_3124,86902,三等奖,山水间,武警后勤学院,何春晖、何阳、李子祺,孙纳新、霍柄良
Table134_3125,86911,三等奖,【挑战一】基于深度学习的自动驾驶小车,重庆工商大学,孟滇、康和平、徐英杰,范兴容、刘传文
Table134_3126,86912,二等奖,【挑战四】基于机器学习的新冠肺炎疫情预测模型,重庆工商大学,左洁、何文婷、刘巍,范兴容、刘波
Table134_3127,86916,三等奖,风帘弄影,星海音乐学院,吕建城,秦键
Table134_3128,86917,二等奖,小长大,星海音乐学院,杨子为,于典
Table134_3129,86918,一等奖,月影飞歌,星海音乐学院,吴栩杭,魏德邦、陶陌
Table134_3130,86919,三等奖,把黑夜照亮,星海音乐学院,张贤,李马科老师、李浩睿
Table134_3131,86921,二等奖,食曲 文创筷设计,南昌工程学院,王荣泽、赵猛、付鑫辉,雷金娥、郑剑红
Table134_3132,86931,三等奖,抗疫系列动画,山东工艺美术学院,李传锐、程昭,田金良
Table134_3133,86948,三等奖,筑??古韵,福州外语外贸学院,毛筱雨、李清滢,喻丽春
Table134_3134,86949,三等奖,琅嬛福地,福州外语外贸学院,江可昕、翁语嫣、刘雅婷,喻丽春
Table134_3135,86952,三等奖,开车防疲劳驾驶系统,山东交通学院,刘淇、董有为、刘星,倪燃、刘洪武
Table134_3136,86956,三等奖,基于 GSM 模块的果园小实蝇监控预警系统,赣南师范大学,邱洋、罗仁涛、罗丽虹,曾祥志、钟琦
Table134_3137,86957,三等奖,钱途直聘,德州学院,高帅、董开放、张和仁,李召军、王荣燕
Table134_3138,86958,二等奖,爱心驿站-点对点帮扶,德州学院,李晗、冉维龙、封宇,赵丽敏
Table135_3139,86965,二等奖,《喵来了》,福建农林大学,胡淑萍、陈倩娜、苏心,卓芽、王婧
Table135_3140,86971,二等奖,筑福—让文化遗产活起来,浙江万里学院,梁柳燕、周静雯,杨文
Table135_3141,86976,三等奖,基于物联网的喷漆无人机,德州学院,孙志祥、丁成业、于寅寅,董文会
Table135_3142,86984,二等奖,动画短片：老小孩儿,浙江万里学院,郑铭萱、潘雯雯,谭书晴、陈实
Table135_3143,86986,三等奖,“疫”不容辞,德州学院,刘金鹏、李冬,李庚明、于秋立
Table135_3144,87024,三等奖,云栖天碧，周而复始——小高家店村庄规划设计,德州学院,杨雪芳、贾艳,付修勇、高绪
Table135_3145,87029,二等奖,交通时空大数据挖掘大屏展示系统,天津工业大学,臧伯杨、李佳怡、李朝阳,王赜
Table135_3146,87031,二等奖,AI 助眠枕,天津工业大学,连欣、刘欧阳、黄新煜,王慧泉
Table135_3147,87036,三等奖,冬天自动温车系统,山东交通学院,魏瑜含、孔维进、杜连创,臧雅丛
Table135_3148,87048,三等奖,《宁请吃点》宁波传统糕点文创设计,浙江万里学院,黄译葶,叶喜冰
Table135_3149,87049,二等奖,动画短片：山海阙,浙江万里学院,吴语馨、鲍宇,乐思嘉、傅立新
Table135_3150,87054,三等奖,《沉香·雅居》,福建工程学院,郭燕珊,黄东海
Table135_3151,87063,三等奖,山水太极·虚实相筑-中华太极馆设计,郑州航空工业管理学院,张怡、胡雪杰、王慧敏,田鹏、任君
Table135_3152,87064,三等奖,走进清明上河图,郑州航空工业管理学院,胡雪杰,田鹏、任君
Table135_3153,87066,二等奖,意韵敦煌,青岛农业大学,张格瑜、牛钧阳、李伊谨,杜建伟
Table135_3154,87086,三等奖,聚,德州学院,杨雨晴、孟晴、卜令坤,赵丽敏
Table135_3155,87089,二等奖,【挑战一】基于机器视觉的无人驾驶小车,南昌航空大学,张政、李龙海、杨子龙,杨词慧
Table135_3156,87102,三等奖,健康食堂点餐系统,青岛科技大学,王佳华、孟春蕾、赵宇艺,秦玉华、焦琛
Table135_3157,87104,三等奖,手机蓝牙自组网上课签到系统,青岛科技大学,杨希洪、王晓甜、郑畅道,焦琛
Table135_3158,87112,三等奖,《封神演义》——第四十一回绘本设计,福建农林大学金山学院,谢亦超,杨亮、李宗妮
Table135_3159,87135,三等奖,全国疫情大数据分析系统,山东财经大学,孟令辉、霍欣媛、路畅,李晨露
Table135_3160,87143,三等奖,“日常俚语”字体设计,福建农林大学金山学院,张曼,李宗妮
Table135_3161,87150,三等奖,DriverMonitor-驾驶员驾驶状态监测 APP,河南工业大学,胡志明、刘飞,王峰
Table135_3162,87151,三等奖,中国的地形与地势,福州外语外贸学院,岳赵雪、谢曼丹、孙耀威,叶福兰
Table135_3163,87154,三等奖,Sunny Land,山东财经大学,庞惠,何军
Table135_3164,87161,三等奖,复克己而礼天下,德州学院,闵航、孙宝威、许明慧、王玉莹、赵皓邦,于学斗
Table135_3165,87194,三等奖,狴犴居--基于深度学习的安防系统管理平台,南昌大学,彭述荣、武俊伟,刘伯成、曾长清
Table136_3166,87208,二等奖,“雩嘟嘟”红色文创系列作品,赣南师范大学,陈小燕、刘志成、李梦斯,管立新、钟琦
Table136_3167,87209,三等奖,服务机器人云服务平台系统,山东交通学院,潘鑫瑞、于芝浩,司冠南
Table136_3168,87210,二等奖,你了解美术生嘛,山东工艺美术学院,李传锐、林焕杰、王倩,田金良
Table136_3169,87219,三等奖,机械学霸,郑州工商学院,李非凡、苏星瑜,乔阳阳、李胜岚
Table136_3170,87222,三等奖,基于卷积神经网络的口罩识别系统,华北水利水电大学,马若飞、白啸、张青松,刘明堂
Table136_3171,87246,三等奖,【挑战二】智能检测肿瘤程序,沈阳工学院,于洋雪、蔡梦超、魏威,郑琳
Table136_3172,87247,三等奖,【挑战四】基于 lstm 的疫情分析处理,沈阳工学院,李久生、纪鉴航、张子承,王岩
Table136_3173,87256,二等奖,探寻可视化世界,郑州大学,涂域春、韩抒航、侯佳乐,姬莉霞、曹仰杰
Table136_3174,87262,三等奖,基于 Lora 技术的多层次矿井智能巡检系统,郑州大学,田格格、连峻瑶、蒋泽斌,张博
Table136_3175,87264,二等奖,出塞,浙江外国语学院,叶俊杰,陈威、李波
Table136_3176,87265,二等奖,渡梦,浙江外国语学院,窦佳辉、张梓谦,陈威、李波
Table136_3177,87273,二等奖,《疫情患难 中国结心》,郑州大学,张世宇、侯树洋、万隆、王献一、邢璐,姬莉霞
Table136_3178,87277,三等奖,朱仙镇——版画之源,郑州大学,杨恒飞、丁翔宇、陈晨,唐沛然
Table136_3179,87283,三等奖,舒适行,郑州大学,张孟浩、王亚鑫、张小高,任海川
Table136_3180,87290,三等奖,教育大数据可视化分析,郑州大学,郭镇远、冯梓璇、史慧萍,韩颖
Table136_3181,87291,三等奖,河南省新冠肺炎数据可视化平台,郑州大学,于歌、冯静美、郭嘉龙,李妍
Table136_3182,87296,三等奖,【挑战四】新冠确诊人数预测——基于多元回归、K近邻和 LSTM 神经网络,中国社会科学院大学,支皓宇、陈宇鸣、许智宇,张戈、朱俭
Table136_3183,87297,二等奖,【挑战四】基于 AdaBoost 算法以人口流动预测新冠疫情,中国社会科学院大学,庄妍、吴蕙羽、曹世泽,朱俭、张戈
Table136_3184,87300,二等奖,《Evil man will be cut off》,上海师范大学,李天豪,申林、赵娴
Table136_3185,87307,三等奖,魅力京剧,山东协和学院,贾凯楠、王剑峰、韩衍龙,王晓燕、陈梅
Table136_3186,87315,三等奖,基于 latex 的 Arestex 毕业论文排版软件,天津师范大学,王留超、图日满达,王金伟
Table136_3187,87318,三等奖,Bird app 界面交互设计,山东协和学院,宋蕾蕾、冉文倩、李越,张桂霞、张艳华
Table136_3188,87324,二等奖,【挑战二】基于 YOLOv4 模型的结直肠息肉检测算法,中央民族大学,陈德阳、姜嘉东,李瑞翔、卢勇
Table136_3189,87327,三等奖,医疗废物追溯系统,河南理工大学,马天放、赵俊杰、张瑞萍,任建吉、马永强
Table136_3190,87335,二等奖,平方差公式,河南科技学院,闫昭存、何喜琳、刘亚云,胡萍、冯小燕
Table137_3191,87339,三等奖,一帧十人——基于 YOLO3 和 CNN 的实时多人脸识别系统,河南农业大学,温春阳、金志礼、徐本奇,席磊、尚俊平
Table137_3192,87340,二等奖,绘手——基于 SVM 的隔空书写及识字系统,河南农业大学,刘志煌、胡向阳、刘越洋,刘合兵、张浩
Table137_3193,87347,三等奖,5G-未来城市,山东理工大学,张宇翔、曲怡晓,常征
Table137_3194,87364,三等奖,【挑战一】MUC_AI,中央民族大学,杨昊、毛骏琦、田景龙,张洪、宋伟
Table137_3195,87370,三等奖,《神奇的杯子》AE 微课,内蒙古农业大学,王晓旭、张美霞、李晓欢,吴珊丹
Table137_3196,87371,三等奖,蒙古文化儿童教学 AR 立体创意书,内蒙古农业大学,丁昱文、梁莎、张宏秀,吴珊丹
Table137_3197,87374,三等奖,aiDogGo,内蒙古农业大学,刘欢、李宁豪、张磊,包永红、杨中杰
Table137_3198,87376,三等奖,无题,井冈山大学,黄婷、李娜、刘燕,郭辉、李浙瑶
Table137_3199,87380,三等奖,千里江山之前世今生,宜春学院,李雨偲、廖矿矿、沈海琴,周鲁萌、胡月清
Table137_3200,87385,二等奖,风味江苏,安徽艺术学院,金家萱、张至爱、张兴,马小娅、叶明胜
Table137_3201,87397,三等奖,【挑战二】基于 CT 影像的结直肠息肉检测,浙江理工大学,卢炳权、谢舒帆,陈巧红
Table137_3202,87399,三等奖,阜阳剪纸,安徽艺术学院,殷俊、江黄安、李宸曦、钱启源、杨溢,叶明胜、马小娅
Table137_3203,87400,三等奖,柳匠,安徽艺术学院,高扬、杨永昌、刘欢,申莹和、何梦婷
Table137_3204,87401,三等奖,红色崖柏,安徽艺术学院,汪文君,陆璐、何梦婷
Table137_3205,87411,三等奖,解问,安徽艺术学院,马滢滢、郑钰涵、陈茜,马小娅、薛如冰
Table137_3206,87413,三等奖,【挑战二】基于 Faster-RCNN 的结直肠息肉监测模型,中国地质大学(北京),杨润泽、曹京澳,姚国清
Table137_3207,87415,三等奖,捕光捉影——基于可见光通信的签到系统,上海交通大学,刘畅、李桐、西云佳,孔令和、杜婧
Table137_3208,87419,三等奖,【挑战四】人口流动数据的新冠肺炎疫情预测模型,浙江理工大学,卢鑫涛、卢伟,陈巧红
Table137_3209,87423,三等奖,YiSoo 云文件收集系统,郑州轻工业大学,方铄、曹悦、刘露珂,邹东尧、郭瑞
Table137_3210,87424,三等奖,musicLearning,郑州轻工业大学,赵盛、刘畅、陈志威,景晓悦
Table137_3211,87426,三等奖,基于 SpringBoot 和 React 的在线考试平台,郑州轻工业大学,汪京龙、苗晨曦、李根洋,张志锋、陈明
Table137_3212,87428,三等奖,梦学排序——趣味排序算法的微课教程,郑州轻工业大学,杨昕萌、王慧明、王艳玲,张志锋、王博
Table137_3213,87431,三等奖,渔家傲·秋思,郑州轻工业大学,李朋蓉、卢锋、张宇珂,冯媛、张彦华
Table137_3214,87433,三等奖,孤城夜——念归,郑州轻工业大学,宋霖、郭冰洁、常欣欣,吴佳
Table137_3215,87435,三等奖,基于工业物联网的污水监控直播系统的设计与开发,郑州轻工业大学,叶繁、徐垒、任森林,尚展垒、马江涛
Table138_3216,87439,三等奖,【挑战三】模拟物流分拣,盐城工学院,徐俊豪、刘文豪、王吉祥,孟海涛、王越
Table138_3217,87440,三等奖,耦合国土时空大数据与 GIS 技术的耕地空间格局演化分析,郑州轻工业大学,王梦雨、贺亭亭、李琪,王华、陈启强
Table138_3218,87442,三等奖,基于卷积神经网络的新闻分类模型,郑州轻工业大学,孙昱、王皓、刘雪飞,马军霞、陈锐
Table138_3219,87451,三等奖,画栋琼楼,郑州轻工业大学,魏呈祥、丁敏、师红飞,宋文军、石庆庆
Table138_3220,87453,三等奖,刺绣,郑州轻工业大学,车玉亮、朱鑫宇、殷洁萍,殷君茹、黄伟
Table138_3221,87456,三等奖,罗裳取归心,郑州轻工业大学,尹文强、曹悦、孟浩阳,马江涛、张俊杰
